Epoch,accuracy,loss,val_accuracy,val_loss
0,0.5441825032234192,0.6696005463600159,0.6096000075340271,0.6298407196998597
1,0.6308750033378601,0.6096779942512512,0.7079399943351745,0.5282691359519959
2,0.7553000092506409,0.46011909246444704,0.7857500076293945,0.4018189042806625
3,0.8084175109863281,0.3738484442234039,0.8198500037193298,0.34154367744922637
