Epoch,accuracy,loss,val_accuracy,val_loss
0,0.8866449952125549,0.27477932572364805,0.9257800102233886,0.1908944457769394
1,0.931345009803772,0.17715055346488953,0.9357900023460388,0.16371500194072724
2,0.9405225038528442,0.15514666140079497,0.9391799926757812,0.15683489739894868
3,0.9453625082969666,0.14290352165699005,0.9418499827384949,0.15154316127300263
4,0.9489575028419495,0.13446471691131592,0.9416099905967712,0.15047122836112975
5,0.9511324882507324,0.12853945195674896,0.9422100067138672,0.15012417137622833
6,0.9537800073623657,0.12267293781042099,0.943970000743866,0.14582932293415068
7,0.9550750136375428,0.11865510195493698,0.9454400062561035,0.14543403089046478
