Epoch,accuracy,loss,val_accuracy,val_loss
0,0.5710200071334839,0.6538105249404907,0.6763299942016602,0.5704914569854737
1,0.6704874992370605,0.5685221970081329,0.6819599866867065,0.5353087425231934
2,0.7395775079727173,0.48116812109947205,0.791569995880127,0.4160632580518723
3,0.8105475068092346,0.3804101198911667,0.8221999883651734,0.3455375999212265
