Epoch,accuracy,loss,val_accuracy,val_loss
0,0.8954025030136108,0.2550349056720734,0.9323199987411499,0.1736222356557846
1,0.939252495765686,0.15874123573303223,0.9421800136566162,0.14905574917793274
2,0.9493950128555297,0.13418892920017242,0.9469900012016297,0.13735204041004181
3,0.9545424818992615,0.12103485465049743,0.9491199970245361,0.1327456682920456
4,0.9582475185394287,0.11105561554431916,0.9495400071144104,0.133196160197258
5,0.9612825155258179,0.10379693359136581,0.9519400000572205,0.1279890716075897
6,0.963444995880127,0.09748332649469375,0.9513500094413757,0.1308853507041931
7,0.9655325055122376,0.09266051501035691,0.9531000018119812,0.129295189678669
