Epoch,accuracy,loss,val_accuracy,val_loss
0,0.8912700057029724,0.25502949655056,0.9277899980545044,0.1840080052614212
1,0.939127504825592,0.15853195190429686,0.9453100085258483,0.14001919627189635
2,0.9494399905204773,0.13389500379562377,0.9450500011444092,0.14482684433460236
3,0.9561574935913086,0.11812072843313218,0.9537500143051147,0.12209910452365876
4,0.9605774998664856,0.10647908747196197,0.9542699813842773,0.12163109183311463
5,0.9640074968338013,0.09812667369842529,0.9586299896240235,0.1124553069472313
6,0.9673225045204162,0.08954495042562485,0.9589800119400025,0.1157182589173317
7,0.9699275135993958,0.08288677930831909,0.9589000105857849,0.11557520031929017
8,0.971845006942749,0.0773523211479187,0.9598899960517884,0.11010284572839737
