Epoch,accuracy,loss,val_accuracy,val_loss
0,0.5430149912834168,0.6746426820755005,0.5812700033187866,0.6531059741973877
1,0.6227300047874451,0.6023562133312226,0.6748100042343139,0.5411851346492768
2,0.7271825075149536,0.47575636506080626,0.747540009021759,0.4302241861820221
3,0.7860824942588807,0.4113836109638214,0.7934800028800965,0.3924852699041367
